web-scraper-order,web-scraper-start-url,autoscout24,autoscout24-href,description_raw,price_raw,mileage_raw,fuel_type_raw,location_raw
"1733471019-87","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=75","","https://www.autoscout24.ch/de/d/roller-team-kronos-265-tl7-11839933","ROLLER TEAM Kronos 265 TL7","CHF 62'870.–","38'850 km","Diesel","Hauptstrasse 70, 8546 Islikon"
"1733471023-88","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=75","","https://www.autoscout24.ch/de/d/sunlight-adventure-t-ford-680-11874796","SUNLIGHT Adventure T Ford 680","CHF 68'000.–","20'000 km","Diesel","Obermühleweg 5, 7302 Landquart"
"1733471025-89","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=75","","https://www.autoscout24.ch/de/d/vw-grand-california-vw-vw-grand-california-600-man-tge-11899169","VW GRAND CALIFORNIA VW vw_grand_california_600_man_tge","CHF 57'900.–","43'627 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471027-90","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=75","","https://www.autoscout24.ch/de/d/vw-grand-california-kastenwagen-mit-festem-hochdach-gro%C3%9Fem-fahrkomfort-und-dusche-11921811","VW GRAND CALIFORNIA Kastenwagen mit festem Hochdach, großem Fahrkomfort und Dusche","CHF 53'900.–","50'763 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471029-91","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=75","","https://www.autoscout24.ch/de/d/carthago-tourer-l142-11964331","CARTHAGO Tourer L142","CHF 56'500.–","35'000 km","-","Lerchenweg 14. Oder Läufelfingen ramsachstrasse 26, 4538 Oberbipp"
"1733471032-92","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=75","","https://www.autoscout24.ch/de/d/vw-t4-california-10753348","VW T4 California","CHF 21'900.–","136'000 km","Diesel","Burrirain 56a, 2575 Täuffelen"
"1733471037-93","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/vw-transporter-11552356","VW transporter","CHF 13'900.–","188'000 km","Diesel","Rue Centrale 7, 1563 Dompierre FR"
"1733471039-94","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/vw-california-4x4-klima-11743588","VW California 4x4 Klima","CHF 25'900.–","179'000 km","Benzin","Burrirain 56a, 2575 Täuffelen"
"1733471041-95","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/vw-california-11743709","VW California","CHF 13'500.–","238'500 km","Diesel","Burrirain 56a, 2575 Täuffelen"
"1733471044-96","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-horizon-250-d-4matic-7g-tronic-11639639","MERCEDES-BENZ Marco Polo Horizon 250 d 4Matic 7G-Tronic","CHF 44'000.–","167'500 km","Diesel","Riedmattli 5, 6423 Seewen"
"1733471046-97","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/vw-t5-california-20-tdi-beach-last-edition-11475260","VW T5 California 2.0 TDI Beach Last Edition","CHF 39'900.–","58'500 km","Diesel","via ala Campagna, 6593 Cadenazzo"
"1733471049-98","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/carado-t447-pro-automat-11806796","CARADO T447 Pro Automat","CHF 78'500.–","12'000 km","Diesel","Linth-Escherstr. 5a/ 2. OCC Platz Hauptstrasse 61, 8865 Bilten"
"1733471051-99","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/fiat-camping-car-11725423","FIAT Camping-car","CHF 8'000.–","95'000 km","Diesel","Rte d'Autigny 4, 1744 Chénens"
"1733471053-100","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/mercedes-benz-312d-mit-el-hubbett-langsbett-sondermodel-11777242","MERCEDES-BENZ 312D ***mit el. Hubbett(Längsbett), Sondermodel***","CHF 29'900.–","40'000 km","Diesel","Brunnenwiesenstrasse 8, 8570 Weinfelden"
"1733471056-101","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/dethleffs-just-camp-t-6812-eb-auf-basis-citroen-jumper-11849271","DETHLEFFS Just Camp T 6812 EB auf Basis Citroen Jumper","CHF 82'600.–","10'000 km","Diesel","Gewerbestrasse 1, 8451 Kleinandelfingen"
"1733471058-102","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/vw-westfalia-11854688","VW Westfalia","CHF 14'900.–","119'499 km","Benzin","Voltastrasse 89, 4056 Basel"
"1733471060-103","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/rimor-hygge-7-stockbett-11861924","RIMOR Hygge 7    Stockbett","CHF 49'900.–","12'000 km","-","Riedhofstrasse 57, 8408 Winterthur"
"1733471063-104","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-4m-a-10745227","MERCEDES-BENZ Marco Polo 300 d 4M A","CHF 88'000.–","20'000 km","Diesel","Goldschlägistrasse 19, 8952 Schlieren"
"1733471066-105","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/fiat-possl-11388681","FIAT Pössl","CHF 49'900.–","16'000 km","Diesel","Clos là Outre 28, 2732 Loveresse"
"1733471068-106","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/vw-t61-california-ocean-11899113","VW T6.1 California Ocean","CHF 53'900.–","86'223 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471071-107","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/roller-team-liv-duo-2024-11033617","ROLLER TEAM Liv DUO 2024","CHF 64'900.–","25'800 km","Diesel","Landstrasse 10, 6418 Rothenthurm"
"1733471073-108","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/dethleffs-globebus-11-11267567","DETHLEFFS Globebus 11","CHF 39'800.–","43'100 km","Diesel","Oberfeld 2, 6037 Root"
"1733471076-109","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/roller-team-284-m2-11822452","ROLLER TEAM 284 M2","CHF 52'890.–","37'700 km","Diesel","Hauptstrasse 70, 8546 Islikon"
"1733471078-110","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/opel-vivaro-b-16-cdti-camper-van-11951384","OPEL Vivaro B 16 CDTi Camper Van","CHF 27'500.–","184'822 km","Diesel","Buechbergstrasse 10, 9422 Staad SG"
"1733471081-111","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/fiat-burstner-t600-harmony-11955605","FIAT Bürstner T600 Harmony","CHF 21'900.–","128'000 km","Diesel","Oberfeldstrasse 13, 8570 Weinfelden"
"1733471083-112","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=74","","https://www.autoscout24.ch/de/d/mercedes-benz-310-4x4-untersetzung-10122522","MERCEDES-BENZ 310 4x4 Untersetzung","CHF 35'600.–","38'000 km","Benzin","Dorf 10, 9127 St. Peterzell"
"1733471088-113","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/land-rover-defender-110-td5-wohnkabine-10568223","LAND ROVER DEFENDER 110 TD5 Wohnkabine","CHF 57'900.–","134'000 km","Diesel","Dorf 10, 9127 St. Peterzell"
"1733471090-114","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/mercedes-benz-310-4x4-untersetzung-puch-11063892","MERCEDES-BENZ 310 4x4 Untersetzung Puch","CHF 33'800.–","14'000 km","Benzin","Dorf 10, 9127 St. Peterzell"
"1733471093-115","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/chevrolet-g30-11339121","CHEVROLET G30","CHF 14'900.–","180'000 km","Benzin","Walderstrasse 11, 8630 Rüti"
"1733471096-116","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/mirage-fiat-ducato-11367057","MIRAGE Fiat Ducato","CHF 27'900.–","129'900 km","Diesel","Via San Gottardo 106, 6500 Bellinzona"
"1733471099-117","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/vw-t2-11374070","VW T2","CHF 14'600.–","55'043 km","Benzin","Juchstrasse 25, 8604 Volketswil"
"1733471103-118","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/vw-hymer-cape-town-lady-camper-11424759","VW Hymer Cape Town  Lady Camper","CHF 35'000.–","207'000 km","Diesel","Sennwalder str 34, 9465 Salez"
"1733471105-119","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-ocean-liberty-4motion-11433833","VW T6.1 California 2.0 Bi-TDI Ocean Liberty 4Motion","CHF 75'500.–","15'500 km","Diesel","Bergermoosstrasse 10, 8902 Urdorf"
"1733471107-120","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/ford-challenger-264-11526157","FORD Challenger 264","CHF 54'900.–","46'500 km","Diesel","Rte du Grand-St-Bernard 17, 1880 Bex"
"1733471110-121","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/nissan-11606010","NISSAN","CHF 11'900.–","79'000 km","Elektro","Ueberlandstrasse 100a, 8103 Unterengstringen (Fahrweid)"
"1733471113-122","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/vw-t4-11712317","VW T4","CHF 12'900.–","224'569 km","Diesel","Werkstrasse 4, 6010 Kriens"
"1733471115-123","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/iveco-4x4-offroader-11742648","IVECO 4x4 Offroader","CHF 34'800.–","11'800 km","Diesel","Dorf 10, 9127 St. Peterzell"
"1733471117-124","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/mercedes-benz-311cdi-11744133","MERCEDES-BENZ 311CDI","CHF 10'500.–","203'000 km","Diesel","Schwarzenburgstrasse 844, 3145 Bern"
"1733471120-125","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/mercedes-benz-316cdi-ahorn-camp-m-730-11798115","MERCEDES-BENZ 316CDI Ahorn Camp M 730","CHF 35'990.–","123'000 km","Diesel","Hauptstrasse 87-89b & Voreimatt 99, 4492 Tecknau"
"1733471123-126","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/hymer-hymermobil-11883217","HYMER Hymermobil","CHF 16'990.–","73'000 km","Diesel","8310 Kemptthal"
"1733471125-127","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/hymer-fiat-wlt-30m-jet-35-11916533","HYMER FIAT WLT 3.0M JET/35","CHF 35'990.–","33'000 km","Diesel","Industriestrasse 6, 8604 Volketswil"
"1733471127-128","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/vw-t4-california-2-5-tdi-hochdach-h3-exclusive-11943807","VW T4 CALIFORNIA 2,5 TDI HOCHDACH H3 EXCLUSIVE","CHF 14'397.–","307'043 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733471130-129","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/sunlight-v66-mit-einzelbett-11952906","SUNLIGHT V66 mit Einzelbett!","CHF 59'777.–","42'190 km","Diesel","Hauptstrasse 216, 4565 Recherswil"
"1733471134-130","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/vw-t5-california-20-tdi-beach-travel-11960105","VW T5 California 2.0 TDI Beach Travel","CHF 28'900.–","129'300 km","Diesel","Hauptstrasse 3, 8505 Pfyn/TG"
"1733471138-131","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=73","","https://www.autoscout24.ch/de/d/dethleffs-just-t7052-eb-11466333","DETHLEFFS Just T7052 EB","CHF 59'000.–","19'900 km","Diesel","Staatsstrasse 49, 9437 Marbach"
"1733471143-132","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/roller-team-zefiro-285-tl13-11839664","ROLLER TEAM Zefiro 285 TL13","CHF 61'980.–","26'980 km","Diesel","Hauptstrasse 70, 8546 Islikon"
"1733471145-133","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-kastenwagen-mit-festem-hochdach-gro%C3%9Fem-fahrkomfort-und-dusche-11899106","VW Kastenwagen mit festem Hochdach, großem Fahrkomfort und Dusche","CHF 53'900.–","64'250 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471148-134","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/dethleffs-fiat-11941828","DETHLEFFS FIAT","CHF 54'900.–","50'000 km","-","Bergermoosstr.10, 8902 Urdorf"
"1733471150-135","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/fiat-ducato-290-14-9846502","FIAT Ducato 290/14","CHF 19'900.–","90'900 km","Diesel","Grubenstrasse 7, 8957 Spreitenbach"
"1733471152-136","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/sun-living-a-series-a75-sl-a248-10511257","SUN LIVING A-SERIES A75 SL (A248)","CHF 76'900.–","20'000 km","Diesel","Wannenweg 1, 4133 Pratteln"
"1733471155-137","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/knaus-sky-ti-700-mg-auf-basis-fiat-ducato-11068062","KNAUS Sky TI 700 MG auf Basis Fiat Ducato","CHF 54'400.–","39'500 km","Diesel","Gewerbestrasse 1, 8451 Kleinandelfingen"
"1733471157-138","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-220-d-trend-automat-11522380","MERCEDES-BENZ Marco Polo 220 d  Trend Automat","CHF 62'800.–","12'900 km","Diesel","Kühlhausstrasse 2, 4900 Langenthal"
"1733471160-139","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-4m-automat-11745923","MERCEDES-BENZ Marco Polo 300 d 4M Automat","CHF 103'900.–","10'000 km","Diesel","Stauffacherstrasse 145, 3000 Bern 22"
"1733471162-140","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-20-tdi-maremonti-surf-camper-5sitze-11771482","VW 2.0 TDI MareMonti SURF Camper 5Sitze","CHF 36'900.–","88'000 km","Diesel","Thalerstrasse 46a, 9424 Rheineck"
"1733471165-141","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/mercedes-benz-vario-4x4-11863974","MERCEDES-BENZ Vario 4x4","CHF 43'500.–","29'000 km","Diesel","Dorf 10, 9127 St. Peterzell"
"1733471167-142","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-4motion-11874819","VW T6 California 2.0 Bi-TDI Ocean 4Motion","CHF 56'000.–","82'000 km","Diesel","Gimmerz 54, 3283 Kallnach"
"1733471170-143","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/concorde-centurion-910-li-11663043","CONCORDE Centurion 910 LI","CHF 332'000.–","23'000 km","Diesel","Mittler-Langnau 1, 6105 Schachen LU"
"1733471172-144","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/sunlight-cliff-601-11926056","SUNLIGHT Cliff 601","CHF 38'900.–","130'000 km","Diesel","Eistrasse 1, 6102 Malters"
"1733471175-145","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/renault-master-11621780","RENAULT MASTER","CHF 28'999.–","138'000 km","Diesel","Felsenaustrasse 15 / Raschärenstrasse 23, 7000 Chur"
"1733471177-146","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-t61-california-ocean-edition-4motion-camper-mit-fester-kuche-elektrischem-aufstelldach-und-standheizung-11899112","VW T6.1 California Ocean Edition 4Motion Camper mit fester Küche, elektrischem Aufstelldach und Standheizung","CHF 63'900.–","80'164 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471180-147","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-california-beach-edition-4motion-alltagsauto-und-camper-mit-5-sitzen-und-elektrischem-aufstelldach-11899114","VW California Beach Edition 4Motion Alltagsauto und Camper mit 5 Sitzen und elektrischem Aufstelldach","CHF 57'900.–","75'012 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471182-148","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-t61-california-ocean-11921810","VW T6.1 California Ocean","CHF 57'900.–","58'931 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471185-149","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-t61-california-ocean-11921812","VW T6.1 California Ocean","CHF 54'900.–","86'148 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471188-150","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/vw-t61-california-beach-edition-4x4-11943456","VW T6.1 California Beach EDITION_4X4","CHF 59'900.–","63'362 km","Diesel","Grubenstrasse 24, 8620 Wetzikon"
"1733471190-151","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=72","","https://www.autoscout24.ch/de/d/sun-living-s-series-s72-dl-a260-10514986","SUN LIVING S-SERIES S72 DL (A260)","CHF 73'900.–","17'500 km","Diesel","Wannenweg 1, 4133 Pratteln"
"1733471195-152","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=71","","https://www.autoscout24.ch/de/d/vw-20-tdi-105-ps-maremonti-surf-camper-6sitze-11668124","VW 2.0 TDI 105 PS MareMonti SURF Camper 6Sitze","CHF 36'899.–","72'000 km","Diesel","Thalerstrasse 46a, 9424 Rheineck"
"1733471198-153","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=71","","https://www.autoscout24.ch/de/d/mercedes-benz-vito-4x4-camper-van-11835783","MERCEDES-BENZ Vito 4x4 Camper Van","CHF 24'900.–","201'037 km","Diesel","Buechbergstrasse 10, 9422 Staad SG"
"1733471200-154","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=71","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-4motion-11875074","VW T6 California 2.0 Bi-TDI Ocean 4Motion","CHF 67'900.–","48'501 km","Diesel","Buholzstrasse 40, 6032 Emmen"
"1733471203-155","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=71","","https://www.autoscout24.ch/de/d/vw-cal-bitdi-oceedlib-4ma-11009540","VW Cal. BiTDI Oce.Ed.Lib 4MA","CHF 77'899.–","30'000 km","Diesel","Murtenstrasse 112, 3202 Frauenkappelen  ( Bern)"
"1733471205-156","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=71","","https://www.autoscout24.ch/de/d/carado-11656390","CARADO","CHF 52'500.–","12'890 km","Diesel","1350 Orbe"
"1733471207-157","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=71","","https://www.autoscout24.ch/de/d/sunlight-t-69l-11927063","SUNLIGHT T 69L","CHF 37'500.–","178'000 km","Diesel","Eistrasse 1, 6102 Malters"
